order_id,order_date,customer_id,city,product,category,status,quantity,unit_price,discount_pct
105654,18/08/2025,CUST00254,Aswan,Keyboard,Accessories,Completed,2,799,15
105655,03/03/2025,CUST00255,Luxor,Office Chair,Furniture,Completed,3,4940,20
105656,16/10/2025,CUST00256,Port Said,Desk,Furniture,Completed,4,7104,0
105657,01/05/2025,CUST00257,Cairo,Headphones,Electronics,Completed,5,1746,5
105658,14/12/2025,CUST00258,Giza,Monitor,Electronics,Completed,6,9016,10
105659,27/07/2025,CUST00259,Alexandria,Printer,Office Equipment,Completed,7,6732,15
105660,12/02/2025,CUST00260,Mansoura,Notebook Pack,Stationery,Completed,8,240,20
105661,25/09/2025,CUST00261,Tanta,Laptop,Electronics,Completed,9,28785,0
105662,10/04/2025,CUST00262,Aswan,Smartphone,Electronics,Completed,10,14790,5
105663,23/11/2025,CUST00263,Luxor,Wireless Mouse,accessories,Completed,11,463.5,10
105664,08/06/2025,CUST00264,Port Said,Keyboard,Accessories,Completed,12,884,15
105665,21/01/2025,CUST00265,Cairo,Office Chair,Furniture,Completed,1,5460,20
105666,06/08/2025,CUST00266,Giza,Desk,Furniture,Completed,2,7844,0
105667,19/03/2025,CUST00267,Alexandria,Headphones,Electronics,Completed,3,1926,5
105668,04/10/2025,CUST00268,Mansoura,Monitor,Electronics,Completed,4,9936,10
105669,17/05/2025,CUST00269,Tanta,Printer,Office Equipment,Completed,5,7412,15
105670,02/12/2025,CUST00270,Aswan,Notebook Pack,Stationery,Completed,6,264,20
105671,15/07/2025,CUST00271,Luxor,Laptop,Electronics,Completed,7,25650,0
105672,28/02/2025,CUST00272,Port Said,Smartphone,Electronics,Completed,8,13195,5
105673,13/09/2025,CUST00273,Cairo,Wireless Mouse,Accessories,Completed,9,414,10
105674,26/04/2025,CUST00274,Giza,Keyboard,Accessories,Completed,10,790.5,15
105675,11/11/2025,CUST00275,Alexandria,Office Chair,Furniture,Completed,11,4888,20
105676,24/06/2025,CUST00276,Mansoura,Desk,Furniture,Completed,12,7030,0
105677,09/01/2025,CUST00277,Tanta,Headphones,Electronics,Completed,1,1728,5
105678,22/08/2025,CUST00278,Aswan,Monitor,Electronics,Completed,2,8924,10
105679,07/03/2025,CUST00279,Luxor,Printer,Office Equipment,Completed,3,6664,15
105680,20/10/2025,CUST00280,Port Said,Notebook Pack,Stationery,Completed,4,237.6,20
105681,05/05/2025,CUST00281,Cairo,Laptop,Electronics,Completed,5,28500,0
105682,18/12/2025,CUST00282,Giza,Smartphone,Electronics,Completed,6,14645,5
105683,03/07/2025,CUST00283,Alexandria,Wireless Mouse,Accessories,Completed,7,459,10
105684,16/02/2025,CUST00284,Mansoura,Keyboard,Accessories,Completed,8,875.5,15
105685,01/09/2025,CUST00285,Tanta,Office Chair,Furniture,Completed,9,5408,20
105686,14/04/2025,CUST00286,Aswan,Desk,Furniture,Completed,10,7770,0
105687,27/11/2025,CUST00287,Luxor,Headphones,Electronics,Completed,11,1908,5
105688,12/06/2025,CUST00288,Port Said,Monitor,Electronics,Completed,12,9844,10
105689,25/01/2025,CUST00289,Cairo,Printer,Office Equipment,Completed,1,7344,15
105690,10/08/2025,CUST00290,Giza,Notebook Pack,Stationery,Completed,2,261.6,20
105691,23/03/2025,CUST00291,Alexandria,Laptop,Electronics,Completed,3,31350,0
105692,08/10/2025,CUST00292,Mansoura,Smartphone,Electronics,Completed,4,13050,5
105693,21/05/2025,CUST00293,Tanta,Wireless Mouse,Accessories,Completed,5,409.5,10
105694,06/12/2025,CUST00294,Aswan,Keyboard,Accessories,Completed,6,782,15
105695,19/07/2025,CUST00295,Luxor,Office Chair,Furniture,Completed,7,4836,20
105696,04/02/2025,CUST00296,Port Said,Desk,Furniture,Completed,8,6956,0
105697,17/09/2025,CUST00297,Cairo,Headphones,Electronics,Completed,9,1710,5
105698,02/04/2025,CUST00298,Giza,Monitor,Electronics,Completed,10,8832,10
105699,15/11/2025,CUST00299,Alexandria,Printer,Office Equipment,Completed,11,6596,15
105700,28/06/2025,CUST00300,Mansoura,Notebook Pack,Stationery,Completed,12,235.2,20
105701,13/01/2025,CUST00301,Tanta,Laptop,Electronics,Completed,1,28215,0
105702,26/08/2025,CUST00302,Aswan,Smartphone,Electronics,Completed,2,14500,5
105703,11/03/2025,CUST00303,Luxor,Wireless Mouse,Accessories,Completed,3,454.5,10
105704,24/10/2025,CUST00304,Port Said,Keyboard,Accessories,Completed,4,867,15
105705,09/05/2025,CUST00305,Cairo,Office Chair,Furniture,Completed,5,5356,20
105706,22/12/2025,CUST00306,Giza,Desk,Furniture,Completed,6,7696,0
105707,07/07/2025,CUST00307,Alexandria,Headphones,Electronics,Completed,7,1890,5
105708,20/02/2025,CUST00308,Mansoura,Monitor,Electronics,Completed,8,9752,10
105709,05/09/2025,CUST00309,Tanta,Printer,Office Equipment,Completed,9,7276,15
105710,18/04/2025,CUST00310,Aswan,Notebook Pack,Stationery, completed ,10,259.2,20
105711,03/11/2025,CUST00311,Luxor,Laptop,Electronics,Completed,11,31065,0
105712,16/06/2025,CUST00312,Port Said,Smartphone,Electronics,Completed,12,15950,5
105713,01/01/2025,CUST00313,Cairo,Wireless Mouse,Accessories,Completed,1,405,10
105714,14/08/2025,CUST00314,Giza,Keyboard,Accessories,Completed,2,773.5,15
105715,27/03/2025,CUST00315,Alexandria,Office Chair,Furniture,Completed,3,4784,20
105716,12/10/2025,CUST00316,Mansoura, desk ,Furniture,Completed,4,6882,0
105717,25/05/2025,CUST00317,Tanta,Headphones,Electronics,Completed,5,1692,5
105718,10/12/2025,CUST00318,Aswan,Monitor,Electronics,Completed,6,8740,10
105719,23/07/2025,CUST00319,Luxor,Printer,Office Equipment,Completed,7,6528,15
105720,08/02/2025,CUST00320,Port Said,Notebook Pack,Stationery,Completed,8,232.8,20
105721,21/09/2025,CUST00321,Cairo,Laptop,Electronics,Completed,9,27930,0
105722,06/04/2025,CUST00322,Giza,Smartphone,Electronics,Completed,10,14355,5
105723,19/11/2025,CUST00323,Alexandria,Wireless Mouse,Accessories,Completed,11,450,10
105724,04/06/2025,CUST00324,,Keyboard,Accessories,Completed,12,858.5,15
105725,17/01/2025,CUST00325,Tanta,Office Chair,Furniture,Completed,1,5304,20
105726,02/08/2025,CUST00326,Aswan,Desk,Furniture,Completed,2,7622,0
105727,15/03/2025,CUST00327,Luxor,Headphones,Electronics,Completed,3,1872,5
105728,28/10/2025,CUST00328,Port Said,Monitor,Electronics,Completed,4,9660,10
105729,13/05/2025,CUST00329,Cairo,Printer,Office Equipment,Completed,5,7208,15
105730,26/12/2025,CUST00330,Giza,Notebook Pack,Stationery,Completed,6,256.8,20
105731,11/07/2025,CUST00331,Alexandria,Laptop,Electronics,Completed,7,30780,0
105732,24/02/2025,CUST00332,Mansoura,Smartphone,Electronics,Completed,8,15805,5
105733,09/09/2025,CUST00333,Tanta,Wireless Mouse,Accessories,Completed,9,495,10
105734,22/04/2025,CUST00334,Aswan,Keyboard,Accessories,Completed,10,765,15
105735,07/11/2025,CUST00335,Luxor,Office Chair,Furniture,Completed,11,4732,20
105736,20/06/2025,CUST00336,Port Said,Desk,Furniture,Completed,12,6808,0
105737,05/01/2025,CUST00337,Cairo,Headphones,Electronics,Completed,1,1674,5
105738,18/08/2025,CUST00338,Giza,Monitor,Electronics,Completed,2,8648,10
105739,03/03/2025,CUST00339,Alexandria,Printer,Office Equipment,Completed,3,6460,15
105740,16/10/2025,CUST00340,Mansoura,Notebook Pack,Stationery,Completed,4,230.4,20
105741,01/05/2025,CUST00341,Tanta,Laptop,Electronics,Completed,5,27645,0
105742,14/12/2025,CUST00342,Aswan,Smartphone,Electronics,Completed,6,14210,5
105743,27/07/2025,CUST00343,Luxor,Wireless Mouse,Accessories,Completed,7,445.5,10
105744,12/02/2025,CUST00344,Port Said,Keyboard,Accessories,Completed,8,850,15
105745,25/09/2025,CUST00345,Cairo,Office Chair,Furniture,Completed,9,5252,20
105746,10/04/2025,CUST00346,Giza,Desk,Furniture,Completed,10,7548,0
105747,23/11/2025,CUST00347,Alexandria,Headphones,Electronics,Completed,11,1854,5
105748,08/06/2025,CUST00348,Mansoura,Monitor,Electronics,Completed,12,9568,10
105749,21/01/2025,CUST00349,Tanta,Printer,Office Equipment,Completed,1,7140,15
105750,06/08/2025,CUST00350,Aswan,Notebook Pack,Stationery,Completed,2,254.4,20
105751,19/03/2025,CUST00351,Luxor,Laptop,Electronics,Completed,3,30495,0
105752,04/10/2025,CUST00352,Port Said,Smartphone,Electronics,Completed,4,15660,5
105753,17/05/2025,CUST00353,Cairo,Wireless Mouse,Accessories,Completed,5,490.5,10
105754,02/12/2025,CUST00354,Giza,Keyboard,Accessories,Completed,6,935,15
105755,15/07/2025,CUST00355,Alexandria,Office Chair,Furniture,Completed,7,4680,20
105756,28/02/2025,CUST00356,Mansoura,Desk,Furniture,Completed,8,6734,0
105757,13/09/2025,CUST00357,Tanta,Headphones,Electronics,Completed,9,1656,5
105758,26/04/2025,CUST00358,Aswan,Monitor,Electronics,Completed,10,8556,10
105759,11/11/2025,CUST00359,Luxor,Printer,Office Equipment,Completed,11,6392,15
105760,24/06/2025,CUST00360,Port Said,Notebook Pack,Stationery,Completed,12,228,20
105761,09/01/2025,CUST00361,Cairo,Laptop,Electronics,Completed,1,27360,0
105762,22/08/2025,CUST00362,Giza,Smartphone,Electronics,Completed,2,14065,5
105763,07/03/2025,CUST00363,Alexandria,Wireless Mouse,Accessories,Completed,3,441,10
105764,20/10/2025,CUST00364, Mansoura ,Keyboard,Accessories,Completed,4,841.5,15
105765,05/05/2025,CUST00365,Tanta,Office Chair,Furniture,Completed,5,5200,20
105766,18/12/2026,CUST00366,Aswan,Desk,Furniture,Completed,6,7474,0
105767,03/07/2026,CUST00367,Luxor,Headphones,Electronics,Completed,7,1836,5
105768,16/02/2026,CUST00368,Port Said,Monitor,Electronics,Completed,8,9476,10
105769,01/09/2026,CUST00369,Cairo,Printer,Office Equipment,Completed,9,7072,15
105770,14/04/2026,CUST00370,Giza,Notebook Pack,Stationery,Completed,10,252,20
105771,27/11/2026,CUST00371,Alexandria,Laptop,Electronics,Completed,11,30210,0
105772,12/06/2026,CUST00372,Mansoura,Smartphone,Electronics,Completed,12,15515,5
105773,25/01/2026,CUST00373,Tanta,Wireless Mouse,Accessories,Completed,1,486,10
105774,10/08/2026,CUST00374,Aswan,Keyboard,Accessories,Completed,2,926.5,15
105775,23/03/2026,CUST00375,Luxor,Office Chair,Furniture,Completed,3,5720,20
105776,08/10/2026,CUST00376,Port Said,Desk,Furniture,Completed,4,6660,0
105777,21/05/2026,CUST00377,Cairo,Headphones,Electronics,Completed,5,1638,5
105778,06/12/2026,CUST00378,Giza,Monitor,Electronics,Completed,6,8464,10
105779,19/07/2026,CUST00379,Alexandria,Printer,Office Equipment,Completed,7,6324,15
105780,04/02/2026,CUST00380,Mansoura,Notebook Pack,Stationery,Completed,8,225.6,20
105781,17/09/2026,CUST00381,Tanta,Laptop,Electronics,Completed,9,27075,0
105782,02/04/2026,CUST00382,Aswan,Smartphone,Electronics,Completed,10,13920,5
105783,15/11/2026,CUST00383,Luxor,Wireless Mouse,Accessories,Completed,11,436.5,10
105784,28/06/2026,CUST00384,Port Said,Keyboard,Accessories,Completed,12,833,15
105785,13/01/2026,CUST00385,Cairo,Office Chair,Furniture,Completed,1,5148,20
105786,26/08/2026,CUST00386,Giza,Desk,Furniture,Completed,2,7400,0
105787,11/03/2026,CUST00387,Alexandria,Headphones,Electronics,Completed,3,1818,5
105788,24/10/2026,CUST00388,Mansoura,Monitor,Electronics,Completed,4,9384,10
105789,09/05/2026,CUST00389,Tanta,Printer,Office Equipment,Completed,5,7004,15
105790,22/12/2026,CUST00390,Aswan,Notebook Pack,Stationery,Completed,6,249.6,20
105791,07/07/2026,CUST00391,Luxor,Laptop,Electronics,Completed,7,29925,0
105792,20/02/2026,CUST00392,Port Said,Smartphone,Electronics,Completed,8,15370,5
105793,05/09/2026,CUST00393,Cairo,Wireless Mouse,Accessories,Completed,9,481.5,
105794,18/04/2026,CUST00394,Giza,Keyboard,Accessories,Completed,10,918,15
105795,03/11/2026,CUST00395,Alexandria,Office Chair,Furniture,Completed,11,5668,20
105796,16/06/2026,CUST00396,Mansoura,Desk,Furniture,Completed,12,8140,0
105797,01/01/2026,CUST00397,Tanta,Headphones,Electronics,Completed,1,1620,5
105798,14/08/2026,CUST00398,Aswan,Monitor,Electronics,Completed,2,8372,10
105799,27/03/2026,CUST00399,Luxor,Printer,Office Equipment,Completed,3,6256,15
105800,12/10/2026,CUST00400,Port Said,Notebook Pack,Stationery,Completed,4,223.2,20
105801,25/05/2026,CUST00401,Cairo,Laptop,Electronics,Completed,5,26790,0
105802,10/12/2026,CUST00402,Giza,Smartphone,Electronics,Completed,6,13775,5
105803,23/07/2026,CUST00403,Alexandria,Wireless Mouse,Accessories,Completed,7,432,10
105804,08/02/2026,CUST00404,Mansoura,Keyboard,Accessories,Completed,8,824.5,15
105805,21/09/2026,CUST00405,Tanta,Office Chair,Furniture,Completed,9,5096,20
105806,06/04/2026,CUST00406,Aswan,Desk,Furniture,Completed,10,7326,0
105807,19/11/2026,CUST00407,Luxor,Headphones,Electronics,Completed,11,1800,5
105808,04/06/2026,CUST00408,Port Said,Monitor,Electronics,Completed,12,9292,10
105809,17/01/2026,CUST00409,Cairo,Printer,Office Equipment,Completed,1,6936,15
105810,02/08/2026,CUST00410,Giza,Notebook Pack,Stationery,Completed,2,247.2,20
105811,15/03/2026,CUST00411,Alexandria,Laptop,Electronics,Completed,3,29640,0
105812,28/10/2026,CUST00412,Mansoura,Smartphone,electronics,Completed,4,15225,5
105813,13/05/2026,CUST00413,Tanta,Wireless Mouse,Accessories,Completed,5,477,10
105814,26/12/2026,CUST00414,Aswan,Keyboard,Accessories,Completed,6,909.5,15
105815,11/07/2026,CUST00415,Luxor,Office Chair,Furniture,Completed,7,5616,20
105816,24/02/2026,CUST00416,Port Said,Desk,Furniture,Completed,8,8066,0
105817,09/09/2026,CUST00417,Cairo,Headphones,Electronics,Completed,9,1980,5
105818,22/04/2026,CUST00418,Giza,Monitor,Electronics,Completed,10,8280,10
105819,07/11/2026,CUST00419,Alexandria,Printer,Office Equipment,Completed,11,6188,15
105820,20/06/2026,CUST00420,Mansoura,Notebook Pack,Stationery,Completed,12,220.8,20
105821,05/01/2026,CUST00421,,Laptop,Electronics,Completed,1,26505,0
105822,18/08/2026,CUST00422,Aswan,Smartphone,Electronics,Completed,2,13630,5
105823,03/03/2026,CUST00423,Luxor,Wireless Mouse,Accessories,Completed,3,427.5,10
105824,16/10/2026,CUST00424,Port Said,Keyboard,Accessories,Completed,4,816,15
105825,01/05/2026,CUST00425,Cairo,Office Chair,Furniture,Completed,5,5044,20
105826,14/12/2026,CUST00426,Giza,Desk,Furniture,Completed,6,7252,0
105827,27/07/2026,CUST00427,Alexandria,Headphones,Electronics,Completed,7,1782,5
105828,12/02/2026,CUST00428,Mansoura,Monitor,Electronics,Completed,8,9200,10
105829,25/09/2026,CUST00429,Tanta,Printer,Office Equipment,Completed,9,6868,15
105830,10/04/2026,CUST00430,Aswan,Notebook Pack,Stationery,Completed,10,244.8,20
105831,23/11/2026,CUST00431,Luxor,Laptop,Electronics,Completed,11,29355,0
105832,08/06/2026,CUST00432,Port Said,Smartphone,Electronics,Completed,12,15080,5
105833,21/01/2026,CUST00433,Cairo,Wireless Mouse,Accessories,Completed,1,472.5,10
105834,06/08/2026,CUST00434,Giza,Keyboard,Accessories,Completed,2,901,15
105835,19/03/2026,CUST00435,Alexandria,Office Chair,Furniture,Completed,3,5564,20
105836,04/10/2026,CUST00436,Mansoura,Desk,Furniture,Completed,4,7992,0
105837,17/05/2026,CUST00437,Tanta,Headphones,Electronics,Completed,5,1962,5
105838,02/12/2026,CUST00438,Aswan,Monitor,Electronics,Completed,6,10120,10
105839,15/07/2026,CUST00439,Luxor,Printer,Office Equipment,Completed,7,6120,15
105840,28/02/2026,CUST00440,Port Said,Notebook Pack,Stationery,Completed,8,218.4,20
105841,13/09/2026,CUST00441,Cairo,Laptop,Electronics,Completed,9,26220,0
105842,26/04/2026,CUST00442,Giza,Smartphone,Electronics,Completed,10,13485,5
105843,11/11/2026,CUST00443,Alexandria, wireless mouse ,Accessories,Completed,11,423,10
105844,24/06/2026,CUST00444,Mansoura,Keyboard,Accessories,Completed,12,807.5,15
105845,09/01/2026,CUST00445,Tanta,Office Chair,Furniture,Completed,1,4992,20
105846,22/08/2026,CUST00446,Aswan,Desk,Furniture,Completed,2,7178,0
105847,07/03/2026,CUST00447,Luxor,Headphones,Electronics,Completed,3,1764,5
105848,20/10/2026,CUST00448,Port Said,Monitor,Electronics,Completed,4,9108,10
105849,05/05/2026,CUST00449,Cairo,Printer,Office Equipment,Completed,5,6800,15
105850,18/12/2026,CUST00450,Giza,Notebook Pack,Stationery,Completed,6,242.4,20
105851,03/07/2026,CUST00451,Alexandria,Laptop,Electronics,Completed,7,29070,0
105852,16/02/2026,CUST00452,Mansoura,Smartphone,Electronics,Completed,8,14935,5
105853,01/09/2026,CUST00453,Tanta,Wireless Mouse,Accessories,Completed,9,468,10
105854,14/04/2026,CUST00454,Aswan,Keyboard,Accessories,Completed,10,892.5,15
105855,27/11/2026,CUST00455,Luxor,Office Chair,Furniture,Completed,11,5512,20
105856,12/06/2026,CUST00456,Port Said,Desk,Furniture,Completed,12,7918,0
105857,25/01/2026,CUST00457,Cairo,Headphones,Electronics,Completed,1,1944,5
105858,10/08/2026,CUST00458,Giza,Monitor,Electronics,Completed,2,10028,10
105859,23/03/2026,CUST00459,Alexandria,Printer,Office Equipment,Completed,3,7480,15
105860,08/10/2026,CUST00460,Mansoura,Notebook Pack,Stationery,Completed,4,216,20
105861,21/05/2026,CUST00461,Tanta,Laptop,Electronics,Completed,5,25935,0
105862,06/12/2026,CUST00462,Aswan,Smartphone,Electronics,Completed,6,13340,5
105863,19/07/2026,CUST00463,Luxor,Wireless Mouse,Accessories,Completed,7,418.5,10
105864,04/02/2026,CUST00464,Port Said,Keyboard,Accessories,Completed,8,799,15
105865,17/09/2026,CUST00465,Cairo,Office Chair,Furniture,Completed,9,4940,20
105866,02/04/2026,CUST00466,Giza,Desk,Furniture,Completed,10,7104,0
105867,15/11/2026,CUST00467,Alexandria,Headphones,Electronics,Completed,11,1746,5
105868,28/06/2026,CUST00468,Mansoura,Monitor,Electronics,Completed,12,9016,10
105869,13/01/2026,CUST00469,Tanta,Printer,Office Equipment,Completed,1,6732,15
105870,26/08/2026,CUST00470,Aswan,Notebook Pack,Stationery,Completed,2,240,20
105871,11/03/2026,CUST00471,Luxor,Laptop,Electronics,Completed,3,28785,0
105872,24/10/2026,CUST00472,Port Said,Smartphone,Electronics,Completed,4,14790,5
105873,09/05/2026,CUST00473,Cairo,Wireless Mouse,Accessories,Completed,5,463.5,10
105874,22/12/2026,CUST00474,Giza,Keyboard,Accessories,Completed,6,884,15
105875,07/07/2026,CUST00475,Alexandria,Office Chair,Furniture,Completed,7,5460,20
105876,20/02/2026,CUST00476,Mansoura,Desk,Furniture,Completed,8,7844,0
105877,05/09/2026,CUST00477, Tanta ,Headphones,Electronics,Completed,9,1926,5
105878,18/04/2026,CUST00478,Aswan,Monitor,Electronics,Completed,10,9936,10
105879,03/11/2026,CUST00479,Luxor,Printer,Office Equipment,Completed,11,7412,15
105880,16/06/2026,CUST00480,Port Said,Notebook Pack,Stationery,Completed,12,264,20
105881,01/01/2026,CUST00481,Cairo,Laptop,Electronics,Completed,1,25650,0
105882,14/08/2026,CUST00482,Giza,Smartphone,Electronics,Completed,2,13195,5
105883,27/03/2026,CUST00483,Alexandria,Wireless Mouse,Accessories, completed ,3,414,10
105884,12/10/2026,CUST00484,Mansoura,Keyboard,Accessories,Completed,4,790.5,15
105885,25/05/2026,CUST00485,Tanta,Office Chair,Furniture,Completed,5,4888,20
105886,10/12/2026,CUST00486,Aswan,Desk,Furniture,Completed,6,7030,0
105887,23/07/2026,CUST00487,Luxor,Headphones,Electronics,Completed,7,1728,5
105888,08/02/2026,CUST00488,Port Said,Monitor,Electronics,Completed,8,8924,10
105889,21/09/2026,CUST00489,Cairo,Printer,Office Equipment,Completed,9,6664,15
105890,06/04/2026,CUST00490,Giza,Notebook Pack,Stationery,Completed,10,237.6,20
105891,19/11/2026,CUST00491,Alexandria,Laptop,Electronics,Completed,11,28500,0
105892,04/06/2026,CUST00492,Mansoura,Smartphone,Electronics,Completed,12,14645,5
105893,17/01/2026,CUST00493,Tanta,Wireless Mouse,Accessories,Completed,1,459,10
105894,02/08/2026,CUST00494,Aswan,Keyboard,Accessories,Completed,2,875.5,15
105895,15/03/2026,CUST00495,Luxor,Office Chair,Furniture,Completed,3,5408,20
105896,28/10/2026,CUST00496,Port Said,Desk,Furniture,Completed,4,7770,0
105897,13/05/2026,CUST00497,Cairo,Headphones,Electronics,Completed,5,1908,5
105898,26/12/2026,CUST00498,Giza,Monitor,Electronics,Completed,6,9844,10
105899,11/07/2026,CUST00499,Alexandria,Printer,Office Equipment,Completed,7,7344,15
105900,24/02/2026,CUST00500,Mansoura,Notebook Pack,Stationery,Completed,8,261.6,20
105901,09/09/2026,CUST00501,Tanta,Laptop,Electronics,Completed,9,31350,0
105902,22/04/2026,CUST00502,Aswan,Smartphone,Electronics,Completed,10,13050,5
105903,07/11/2026,CUST00503,Luxor,Wireless Mouse,Accessories,Completed,11,409.5,10
105904,20/06/2026,CUST00504,Port Said,Keyboard,Accessories,Completed,12,782,15
105905,05/01/2026,CUST00505,Cairo,Office Chair,Furniture,Completed,1,4836,20
105906,18/08/2026,CUST00506,Giza,Desk,Furniture,Completed,2,6956,0
105907,03/03/2026,CUST00507,Alexandria,Headphones,Electronics,Completed,3,1710,5
105908,16/10/2026,CUST00508,Mansoura,Monitor,Electronics,Completed,4,8832,10
105909,01/05/2026,CUST00509,Tanta,Printer,Office Equipment,Completed,5,6596,15
105910,14/12/2026,CUST00510,Aswan,Notebook Pack,Stationery,Completed,6,235.2,20
105911,27/07/2026,CUST00511,Luxor,Laptop,Electronics,Completed,7,28215,0
105912,12/02/2026,CUST00512,Port Said,Smartphone,Electronics,Completed,8,14500,5
105913,25/09/2026,CUST00513,Cairo,Wireless Mouse,Accessories,Completed,9,454.5,10
105914,10/04/2026,CUST00514,Giza,Keyboard,Accessories,Completed,10,867,15
105915,23/11/2026,CUST00515,Alexandria,Office Chair,Furniture,Completed,11,5356,20
105916,08/06/2026,CUST00516,Mansoura,Desk,Furniture,Completed,12,7696,0
105917,21/01/2026,CUST00517,Tanta,Headphones,Electronics,Completed,1,1890,5
105918,06/08/2026,CUST00518,,Monitor,Electronics,Completed,2,9752,10
105919,19/03/2026,CUST00519,Luxor,Printer,Office Equipment,Completed,3,7276,15
105920,04/10/2026,CUST00520,Port Said,Notebook Pack,Stationery,Completed,4,259.2,20
105921,17/05/2026,CUST00521,Cairo,Laptop,Electronics,Completed,5,31065,0
105922,02/12/2026,CUST00522,Giza,Smartphone,Electronics,Completed,6,15950,5
105923,15/07/2026,CUST00523,Alexandria,Wireless Mouse,Accessories,Completed,7,405,10
105924,28/02/2026,CUST00524,Mansoura,Keyboard,Accessories,Completed,8,773.5,15
105925,13/09/2026,CUST00525,Tanta,Office Chair,Furniture,Completed,9,4784,20
105926,26/04/2026,CUST00526,Aswan,Desk,Furniture,Completed,10,6882,0
105927,11/11/2026,CUST00527,Luxor,Headphones,Electronics,Completed,11,1692,5
105928,24/06/2026,CUST00528,Port Said,Monitor,Electronics,Completed,12,8740,10
105929,09/01/2026,CUST00529,Cairo,Printer,Office Equipment,Completed,1,6528,15
105930,22/08/2026,CUST00530,Giza,Notebook Pack,Stationery,Completed,2,232.8,20
105931,07/03/2026,CUST00531,Alexandria,Laptop,Electronics,Completed,3,27930,0
105932,20/10/2026,CUST00532,Mansoura,Smartphone,Electronics,Completed,4,14355,5
105933,05/05/2026,CUST00533,Tanta,Wireless Mouse,Accessories,Completed,5,450,10
105934,18/12/2026,CUST00534,Aswan,Keyboard,Accessories,Completed,6,858.5,15
105935,03/07/2026,CUST00535,Luxor,Office Chair,Furniture,Completed,7,5304,20
105936,16/02/2026,CUST00536,Port Said,Desk,Furniture,Completed,8,7622,0
105937,01/09/2026,CUST00537,Cairo,Headphones,Electronics,Completed,9,1872,5
105938,14/04/2026,CUST00538,Giza,Monitor,Electronics,Completed,10,9660,10
105939,27/11/2026,CUST00539,Alexandria,Printer,Office Equipment,Completed,11,7208,15
105940,12/06/2026,CUST00540,Mansoura,Notebook Pack,Stationery,Completed,12,256.8,20
105941,25/01/2025,CUST00541,Tanta,Laptop,Electronics,Completed,1,30780,0
105942,10/08/2025,CUST00542,Aswan,Smartphone,Electronics,Completed,2,15805,5
105943,23/03/2025,CUST00543,Luxor,Wireless Mouse,Accessories,Completed,3,495,10
105944,08/10/2025,CUST00544,Port Said,Keyboard,Accessories,Completed,4,765,15
105945,21/05/2025,CUST00545,Cairo,Office Chair,Furniture,Completed,5,4732,20
105946,06/12/2025,CUST00546,Giza,Desk,Furniture,Completed,6,6808,0
105947,19/07/2025,CUST00547,Alexandria,Headphones,Electronics,Completed,7,1674,5
105948,04/02/2025,CUST00548,Mansoura,Monitor,Electronics,Completed,8,8648,10
105949,17/09/2025,CUST00549,Tanta,Printer,Office Equipment,Completed,9,6460,15
105950,02/04/2025,CUST00550,Aswan,Notebook Pack,Stationery,Completed,10,230.4,20
105951,15/11/2025,CUST00551,Luxor,Laptop,Electronics,Completed,11,27645,0
105952,28/06/2025,CUST00552,Port Said,Smartphone,Electronics,Completed,12,14210,5
105953,13/01/2025,CUST00553,Cairo,Wireless Mouse,Accessories,Completed,1,445.5,10
105954,26/08/2025,CUST00554,Giza,Keyboard,Accessories,Completed,2,850,15
105955,11/03/2025,CUST00555,Alexandria,Office Chair,Furniture,Completed,3,5252,20
105956,24/10/2025,CUST00556,Mansoura,Desk,Furniture,Completed,4,7548,0
105957,09/05/2025,CUST00557,Tanta,Headphones,Electronics,Completed,5,1854,5
105958,22/12/2025,CUST00558,Aswan,Monitor,Electronics,Completed,6,9568,10
105959,07/07/2025,CUST00559,Luxor,Printer,Office Equipment,Completed,7,7140,15
105960,20/02/2025,CUST00560,Port Said,Notebook Pack,Stationery,Completed,8,254.4,20
105961,05/09/2025,CUST00561,Cairo,Laptop,electronics,Completed,9,30495,0
105962,18/04/2025,CUST00562,Giza,Smartphone,Electronics,Completed,10,15660,5
105963,03/11/2025,CUST00563,Alexandria,Wireless Mouse,Accessories,Completed,11,490.5,10
105964,16/06/2025,CUST00564,Mansoura,Keyboard,Accessories,Completed,12,935,15
105965,01/01/2025,CUST00565,Tanta,Office Chair,Furniture,Completed,1,4680,20
105966,14/08/2025,CUST00566,Aswan,Desk,Furniture,Completed,2,6734,0
105967,27/03/2025,CUST00567,Luxor,Headphones,Electronics,Completed,3,1656,5
105968,12/10/2025,CUST00568,Port Said,Monitor,Electronics,Completed,4,8556,10
105969,25/05/2025,CUST00569,Cairo,Printer,Office Equipment,Completed,5,6392,15
105970,10/12/2025,CUST00570,Giza, notebook pack ,Stationery,Completed,6,228,20
105971,23/07/2025,CUST00571,Alexandria,Laptop,Electronics,Completed,7,27360,0
105972,08/02/2025,CUST00572,Mansoura,Smartphone,Electronics,Completed,8,14065,5
105973,21/09/2025,CUST00573,Tanta,Wireless Mouse,Accessories,Completed,9,441,10
105974,06/04/2025,CUST00574,Aswan,Keyboard,Accessories,Completed,10,841.5,
105975,19/11/2025,CUST00575,Luxor,Office Chair,Furniture,Completed,11,5200,20
105976,04/06/2025,CUST00576,Port Said,Desk,Furniture,Completed,12,7474,0
105977,17/01/2025,CUST00577,Cairo,Headphones,Electronics,Completed,1,1836,5
